,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1008,Don't Look Back In Anger,Stop The Clocks,Oasis,spotify:track:33XGVnpWeV4ulx8eXkytpp,2006-11-20,293573,26,0.32,0.0655,0.94,0.0,0.0845,-2.433,0.0556,162.844,4
1009,Turn Up the Sun,Don't Believe the Truth,Oasis,spotify:track:2jUYduambnsam1ygGldWnk,2005-07-25,239240,15,0.39,0.00359,0.846,0.651,0.0901,-2.993,0.041,119.793,4
1010,Mucky Fingers,Don't Believe the Truth,Oasis,spotify:track:3l9M70ZZcD1qfNqeHTtY95,2005-07-25,235960,12,0.409,0.000345,0.977,0.052,0.271,-1.59,0.0501,110.726,4
1011,Lyla,Don't Believe the Truth,Oasis,spotify:track:6cFLAGlORtXUAja6p04L0l,2005-07-25,310440,27,0.394,0.000113,0.948,0.000142,0.146,-2.421,0.0479,120.896,4
1012,Love Like a Bomb,Don't Believe the Truth,Oasis,spotify:track:59Qe2pWJKuFgdahiM7sjy5,2005-07-25,172880,12,0.281,0.00713,0.928,7.19e-05,0.136,-2.49,0.0476,176.839,3
1013,The Importance of Being Idle,Don't Believe the Truth,Oasis,spotify:track:7yUYq8z4lzaKONgGsQXBJh,2005-07-25,219826,28,0.577,0.051,0.877,0.0,0.133,-2.102,0.0331,109.855,4
1014,The Meaning of Soul,Don't Believe the Truth,Oasis,spotify:track:135kI0tisj0rABB1GOx7wi,2005-07-25,102826,11,0.411,0.0459,0.999,0.00808,0.514,-2.854,0.0545,154.939,4
1015,Guess God Thinks I'm Abel,Don't Believe the Truth,Oasis,spotify:track:7eBu5WqAmE3G6oxvPCTIf0,2005-07-25,204746,13,0.604,0.303,0.702,8.27e-06,0.397,-6.484,0.0279,103.829,4
1016,Part of the Queue,Don't Believe the Truth,Oasis,spotify:track:4tAgONPBAeTUoqpuiUSxgM,2005-07-25,228120,12,0.404,0.0255,0.985,0.00385,0.373,-2.854,0.0563,88.936,3
1017,Keep the Dream Alive,Don't Believe the Truth,Oasis,spotify:track:3F6w6WpPFFZ3qrXCYbZc2w,2005-07-25,345706,13,0.142,0.0488,0.875,0.000405,0.395,-2.195,0.0686,191.929,4
1018,A Bell Will Ring,Don't Believe the Truth,Oasis,spotify:track:28gVW2NClxztYKPzwpFbxN,2005-07-25,187640,11,0.365,0.155,0.747,0.00308,0.249,-2.005,0.0508,114.887,4
1019,Let There Be Love,Don't Believe the Truth,Oasis,spotify:track:3FIFR8vgDDYdPrhCXqZMAe,2005-07-25,331520,25,0.48,0.304,0.468,0.0,0.34,-4.672,0.0281,74.094,4
1020,Turn Up The Sun,Don't Believe The Truth,Oasis,spotify:track:26IGFgeenfHYk2nLVvavgO,2005-05-31,239240,1,0.382,0.00413,0.871,0.664,0.0913,-2.983,0.0417,119.806,4
1021,Mucky Fingers,Don't Believe The Truth,Oasis,spotify:track:5BhubtCZQs9lwM6OJIO3dF,2005-05-31,235960,0,0.408,0.000396,0.977,0.0455,0.248,-1.631,0.05,110.735,4
1022,Lyla,Don't Believe The Truth,Oasis,spotify:track:7l2mOp0Xje25VwilLdqFXb,2005-05-31,310440,3,0.399,0.000153,0.949,0.000127,0.141,-2.431,0.0474,120.948,4
1023,Love Like A Bomb,Don't Believe The Truth,Oasis,spotify:track:77lx00su7nLZVUrCOH3fv0,2005-05-31,172880,1,0.283,0.00869,0.918,9.87e-05,0.153,-2.471,0.0464,176.834,3
1024,The Importance of Being Idle,Don't Believe The Truth,Oasis,spotify:track:4tLq2tgqn1ozdMwt1rmcIr,2005-05-31,219826,2,0.593,0.0494,0.88,0.0,0.106,-2.113,0.0311,109.9,4
1025,The Meaning Of Soul,Don't Believe The Truth,Oasis,spotify:track:1hSOSPrSFTLPIC792X0xFD,2005-05-31,102826,0,0.413,0.0438,0.999,0.008,0.587,-2.857,0.0499,154.927,4
1026,Guess God Thinks I'm Abel,Don't Believe The Truth,Oasis,spotify:track:0YNiAnTL8YoQsbQxz45VHv,2005-05-31,204746,1,0.605,0.345,0.707,1.73e-05,0.389,-6.498,0.028,103.832,4
1027,Part Of The Queue,Don't Believe The Truth,Oasis,spotify:track:0v6e3IbzNv6tuYaxJupAM1,2005-05-31,228120,1,0.398,0.0254,0.986,0.00252,0.372,-2.821,0.0613,88.905,3
1028,Keep The Dream Alive,Don't Believe The Truth,Oasis,spotify:track:55OJ3pcoBXbVgTANuCbL5F,2005-05-31,345706,1,0.147,0.043,0.853,0.000647,0.22,-2.151,0.064,191.793,4
1029,A Bell Will Ring,Don't Believe The Truth,Oasis,spotify:track:6JCS3ZGbrEMDmXzPnz74zU,2005-05-31,187640,1,0.375,0.117,0.71,0.00639,0.244,-2.024,0.0502,114.937,4
1030,Let There Be Love,Don't Believe The Truth,Oasis,spotify:track:6r3bSOXTuirL6SIdu251Df,2005-05-31,331653,2,0.442,0.28,0.477,0.0,0.344,-4.668,0.0292,148.006,4
1031,Turn Up The Sun,Don't Believe The Truth,Oasis,spotify:track:7IKo4ZS0gT84VNnqy33CO8,2005-05-30,239240,1,0.386,0.00466,0.864,0.671,0.0911,-3.033,0.0417,119.8,4
1032,Mucky Fingers,Don't Believe The Truth,Oasis,spotify:track:5OLuhS2uOQVgI3pS7RnY0Q,2005-05-30,235960,0,0.412,0.000397,0.977,0.0501,0.262,-1.621,0.0503,110.729,4
1033,Lyla,Don't Believe The Truth,Oasis,spotify:track:6WtI05PYHqhrX3PgE1WctN,2005-05-30,310440,2,0.399,0.000176,0.953,0.000101,0.145,-2.424,0.0482,120.945,4
1034,Love Like A Bomb,Don't Believe The Truth,Oasis,spotify:track:3srEWDee5eO91JL0IV2oa1,2005-05-30,172880,1,0.36,0.0069,0.921,9.65e-05,0.156,-2.47,0.045,88.449,4
1035,The Importance of Being Idle,Don't Believe The Truth,Oasis,spotify:track:0Li9KiwLpzMK26XIWNhdoa,2005-05-30,219826,2,0.572,0.0517,0.875,0.0,0.111,-2.111,0.0337,109.851,4
1036,The Meaning Of Soul,Don't Believe The Truth,Oasis,spotify:track:3jsrgzDJZPaxm3OLIReXw3,2005-05-30,102826,0,0.407,0.0423,0.999,0.019,0.548,-2.851,0.0508,154.891,4
1037,Guess God Thinks I'm Abel,Don't Believe The Truth,Oasis,spotify:track:4sRVJjIGCvWXmOLn7aD5Zg,2005-05-30,204746,0,0.604,0.321,0.693,1.07e-05,0.456,-6.53,0.0289,103.833,4
1038,Part Of The Queue,Don't Believe The Truth,Oasis,spotify:track:2IwNaRGxspJvrRKjY7bmgx,2005-05-30,228120,0,0.403,0.0213,0.985,0.00328,0.37,-2.836,0.0574,88.934,3
1039,Keep The Dream Alive,Don't Believe The Truth,Oasis,spotify:track:4PGrTxnSb0nkAceHYs6Xr9,2005-05-30,345706,0,0.15,0.048,0.871,0.00059,0.387,-2.162,0.0686,191.835,4
1040,A Bell Will Ring,Don't Believe The Truth,Oasis,spotify:track:35XlvnNfX8XhUmx3U8Axyv,2005-05-30,187640,1,0.373,0.148,0.778,0.00288,0.237,-2.049,0.0517,114.906,4
1041,Let There Be Love,Don't Believe The Truth,Oasis,spotify:track:2XGrBhnCPfduKlSuKZXaWV,2005-05-30,331653,3,0.484,0.276,0.457,0.0,0.338,-4.684,0.0286,74.041,4
1042,Turn Up The Sun,Don't Believe The Truth,Oasis,spotify:track:3TYfwCR3kT7ijbiGTGc5kM,2005-05-30,239240,36,0.379,0.00519,0.857,0.729,0.089,-3.169,0.0413,119.814,4
1043,Mucky Fingers,Don't Believe The Truth,Oasis,spotify:track:6BsmvhVSs2on9iDxyOSyd8,2005-05-30,235946,32,0.404,0.000419,0.974,0.0417,0.268,-1.746,0.0497,110.733,4
1044,Lyla,Don't Believe The Truth,Oasis,spotify:track:1XYLtiNehOF8D5NmlQknpI,2005-05-30,310440,53,0.401,0.00014,0.951,0.000117,0.147,-2.57,0.0483,120.879,4
1045,Love Like A Bomb,Don't Believe The Truth,Oasis,spotify:track:1ZzNVES4XgXytc6QPqnZy4,2005-05-30,172920,32,0.105,0.00555,0.929,4.34e-05,0.139,-2.606,0.0581,176.945,3
1046,The Importance Of Being Idle,Don't Believe The Truth,Oasis,spotify:track:2RUfZnDBLgXeO2A1XOj0ss,2005-05-30,219826,54,0.568,0.0459,0.87,0.0,0.12,-2.258,0.0332,109.819,4
1047,The Meaning Of Soul,Don't Believe The Truth,Oasis,spotify:track:0ck74tvdjSVbc79hfTB8ym,2005-05-30,102813,31,0.405,0.0531,0.999,0.00167,0.53,-3.07,0.0506,154.905,4
1048,Guess God Thinks I'm Abel,Don't Believe The Truth,Oasis,spotify:track:0Ti3FLPOKfByk03LIFn38p,2005-05-30,204733,33,0.603,0.326,0.684,1.79e-05,0.391,-6.636,0.0276,103.816,4
1049,Part Of The Queue,Don't Believe The Truth,Oasis,spotify:track:33izDGQfUSGQb3kv2pFzh5,2005-05-30,228120,32,0.403,0.0204,0.987,0.00144,0.373,-3.02,0.0613,88.94,3
1050,Keep The Dream Alive,Don't Believe The Truth,Oasis,spotify:track:2F8rL049y0MZu9Fy5O7seA,2005-05-30,345706,33,0.127,0.0494,0.846,0.000932,0.383,-2.297,0.0623,191.729,4
1051,A Bell Will Ring,Don't Believe The Truth,Oasis,spotify:track:2XMuuoIt4WPBh8qUtAYDvM,2005-05-30,187626,31,0.371,0.16,0.706,0.00172,0.193,-2.173,0.0497,114.925,4
1052,Let There Be Love,Don't Believe The Truth,Oasis,spotify:track:570oJcBwoLGZz95xTNa0JB,2005-05-30,331693,49,0.475,0.272,0.468,0.0,0.343,-4.774,0.0288,74.04,4
1053,Turn Up The Sun,Don't Believe The Truth,Oasis,spotify:track:2ODIyJHSTecOXqpinMOjMZ,2005-05-25,239280,13,0.384,0.00362,0.857,0.721,0.092,-3.015,0.0405,119.824,4
1054,Mucky Fingers,Don't Believe The Truth,Oasis,spotify:track:5jIJpdVgvcXagUkAmMRhLL,2005-05-25,236200,12,0.416,0.000446,0.979,0.0444,0.261,-1.62,0.0501,110.719,4
1055,Lyla (Album Version),Don't Believe The Truth,Oasis,spotify:track:3Dfj3TDVG9JwSVCdAC8EnV,2005-05-25,310213,28,0.394,0.000148,0.948,8.26e-05,0.118,-2.397,0.0487,120.912,4
